Year,DoY,Hour,ER,Rg,Tair,Tsoil,rH,VPD,Ustar,SWC
2020,270,4.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,5.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,6,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,6.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,7,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,7.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,8,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,8.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,9,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,9.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,10,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,10.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,11,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,11.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,12,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,12.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,13,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,13.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,14,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,14.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,15,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,15.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,16,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,16.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,17,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,17.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,18,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,18.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,19,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,19.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,20,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,270,20.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,21,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,21.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.26
2020,270,22,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,270,22.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,270,23,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,270,23.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,0,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,0.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,1,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,1.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,2,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,2.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,3,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,3.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,4,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,4.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,5.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,6,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,6.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,7,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,7.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,8,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,8.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,9,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,9.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,10,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,10.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,11,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,11.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,12,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,12.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,13,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,13.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,14,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,14.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,15,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,15.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,16,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,16.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,17,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,17.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,18,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,18.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,19,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,19.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,20,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,20.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,21,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,21.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,22,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,22.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,23,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,271,23.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,272,0,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,272,0.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,272,1,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,272,1.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,272,2,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
2020,272,2.5,,-9999,-9999,-9999,-9999,-9999,-9999,0.25
